time,open,high,low,close
1616760000,52746.5886786,53620.7358356,52552.32696,53390.6082261
1616774400,53379.6022782,54112.2033465,52988.16467,53912.303621
1616788800,53903.0638362,55163.1687672,53898.0378669,55132.342388
1616803200,55111.786928,55603.052,54611.475952,54908.7391072
1616817600,54890.981728,55479.9115824,54807.38824,55061.8922008
1616832000,55059.100272,55240.1167872,54414.325504,54524.1758992
1616846400,54515.807456,55131.34,54010.260832,55074.0034064
1616860800,55071.033776,56271.1966696,55071.033776,55815.971004
1616875200,55811.536,56487.512,55719.49944,55844.0024896
1616889600,55839.624544,56145.697692,55558.83344,56028.3357464
1616904000,56026.303696,56437.98224,55870.496,56233.6601872
1616918400,56228.394992,56527.3480784,55799.744,55878.767664
1616932800,55874.953376,56394.0658528,55356.317632,56372.8741912
1616947200,56369.038176,56492.9720664,54682.192576,55312.595336
1616961600,55307.687424,55902.816354,54813.673376,55826.4112266
1616976000,55828.19325,55946.4176854,54959.396144,55386.8087156
1616990400,55412.6017617,56183.692586,54904.81115,55949.22221
1617004800,55950.9784134,58213.711,55919.64822,57838.3320935
1617019200,57839.262753,58353.58193,57086.667046,57682.147471
1617033600,57677.678682,58099.755,57120.300265,57574.8490709
1617048000,57583.8229164,57844.111716,56991.61737,57540.735903
1617062400,57572.4249247,57666.3389588,57125.2549,57165.146298
1617076800,57171.1795488,58288.71048,57067.57574,58150.1418365
1617091200,58153.3520613,59216.4373086,57790.791786,59198.2054922
1617105600,59199.2144436,59302.8636858,58474.324,58509.985366
1617120000,58541.074032,59088.6772372,58469.816602,59056.4589534
1617134400,59054.9705953,59067.9796,58375.86843,58791.9417856
1617148800,58803.4095699,59043.0083568,58429.375224,58665.344772
1617163200,58672.1993143,59789.3443,57698.888307,58269.757646
1617177600,58286.4678495,58395.668985,57034.779,58097.2781376
1617192000,58096.7946314,59388.651225,57689.191386,59299.68165
1617206400,59316.1932231,59600.5740784,58453.92954,58517.4472996
1617220800,58519.9777008,59212.6836,58345.945,58694.0646696
1617235200,58691.0733226,59183.904,58665.35745,58995.4465485
1617249600,58988.518226,59123.9805442,58528.5528,58894.7900142
1617264000,58902.648903,59476.0392659,58179.178909,58654.7943072
1617278400,58655.0343904,59291.3935,58462.063023,59033.5567808
1617292800,59037.568848,59190.463584,58054.88663,58959.4530444
1617307200,58959.7104096,59113.5454,58644.5256616,58802.0121381
1617321600,58795.1137208,59932.338688,58523.612148,59718.2936932
1617336000,59719.8028694,59839.352,59263.206578,59423.6265688
1617350400,59431.6358851,59731.0356114,59283.3009219,59573.228361
1617364800,59572.7341182,59591.2854916,59024.616,59459.747603
1617379200,59455.7263098,59572.504,58645.4337948,58897.9469572
1617393600,58905.2819382,59254.4017155,58536.90528,58950.154262
1617408000,58952.6486715,59357.9734845,58764.80232,59030.399565
1617422400,59038.072446,59384.98965,59000.08464,59140.694223
1617436800,59143.2084945,59554.35525,58690.82016,59161.393583
1617451200,59155.3698855,59409.6888,58872.2064,58892.866431
1617465600,58898.7574785,59214.1538625,57926.90232,58774.339073
1617480000,58778.919555,58778.919555,57235.32024,57379.896108
1617494400,57382.335522,57945.946602,56803.152,57868.518614
1617508800,57870.955278,58035.169341,57568.6692,58011.779355
1617523200,58014.233871,58131.260796,57565.2,57674.626768
1617537600,57678.772368,58711.737867,57414.17808,58148.936137
1617552000,58166.898141,58488.76335,57964.05216,58206.929628
1617566400,58216.272918,58435.7206155,58028.87328,58340.5560234
1617580800,58340.4996375,58496.639915,57546.22608,57683.3518503
1617595200,57685.2652399,57835.1876338,57011.668112,57414.8513216
1617609600,57417.231795,57892.39,57027.603,57883.0591351
1617624000,57882.3568245,59212.9729884,57869.502552,59019.0068382
1617638400,59032.9622916,59209.3316295,58600.946755,59066.4686742
1617652800,59067.5277571,59150.1394992,58516.8147564,59088.8615549
1617667200,59091.3500496,59363.9109285,58591.838,58616.0658275
1617681600,58611.0777525,59029.2859,58476.261,58688.2025345
1617696000,58690.1886829,58956.2520903,58415.303562,58654.981952
1617710400,58658.9215272,59048.3085291,57569.632,57983.8041513
1617724800,57981.191819,58519.8644862,57891.34216,58455.1512486
1617739200,58455.1512486,58535.162808,57849.3304453,58156.2872464
1617753600,58154.7822597,58343.0661176,57426.815861,58053.9394818
1617768000,58062.621137,58818.76506,57430.927983,57967.568
1617782400,57965.1161219,58038.65578,56024.4012,56508.2378445
1617796800,56494.2330397,57106.532,55863.766425,56604.956228
1617811200,56591.6038893,56935.9937904,55615.53682,56327.9026481
1617825600,56330.264364,56843.2431385,55907.59317,56235.9852076
1617840000,56232.303882,56870.236533,55998.75477,56703.5708716
1617854400,56704.1644116,57488.6787471,56682.581527,57246.9146874
1617868800,57245.3515484,57414.4131564,56431.805,56540.301508
1617883200,56548.3698948,57945.7449005,56452.61757,57842.7314664
1617897600,57847.700827,58283.099952,57646.007348,57894.3467266
1617912000,57893.643836,58204.5231768,57579.6826605,58164.468219
1617926400,58166.0866512,58489.2619584,57934.59177,58141.5709108
1617940800,58128.7113355,58452.6515568,57777.793044,58158.7157327
1617955200,58158.7157327,58946.8103854,57760.183404,58570.7849725
1617969600,58563.1339349,58821.1912509,58094.061954,58317.057435
1617984000,58321.960088,58631.6305822,57958.795936,58482.2329004
1617998400,58478.7936072,58741.192704,58010.5351693,58279.0982592
1618012800,58267.3452816,59167.20736,58022.2161575,59123.1982016
1618027200,59116.6173784,60664.328,59096.2128414,59902.7244032
1618041600,59891.8100368,60384.36168,59832.353,60124.9361408
1618056000,60115.8212136,60335.7112096,59503.215583,59862.4401952
1618070400,59854.3181784,60147.9046848,59254.4295665,59300.6629312
1618084800,59276.163024,59757.606048,58302.7264057,59696.2336224
1618099200,59701.2809576,60258.1060928,59499.6232628,59825.3573024
1618113600,59812.5785912,59881.3505664,59082.9617,59518.5665792
1618128000,59506.5636416,60001.4653408,59355.954245,59629.3392256
1618142400,59621.3118112,59716.3221728,59084.1868953,59456.158784
1618156800,59444.8109456,60097.84992,59311.5617318,59688.640912
1618171200,59677.3532752,60064.6257013,59457.820544,59948.2179352
1618185600,59943.6984457,60253.184508,59479.42,60166.6864101
1618200000,60179.52915,61147.1400782,59852.75586,60648.9113864
1618214400,60648.8876398,60871.9162128,59507.1425,60286.4063829
1618228800,60295.8193728,60615.4843644,59714.060164,60101.713665
1618243200,60092.890578,60299.20545,59781.8166,60169.5556503
1618257600,60168.5451021,60350.2772005,59788.2,59803.1169048
1618272000,59803.1169048,60839.682192,59735.493636,60249.4342524
1618286400,60235.2087576,61271.095,60176.711248,61114.7608076
1618300800,61108.6304536,63207.488,61068.592655,63025.0381638
1618315200,63025.5560634,63678.1183164,62570.904786,63401.8939644
1618329600,63420.607026,63766.2221262,62622.25975,63077.5583955
1618344000,63072.809811,63661.44,62922.82772,63567.1348323
1618358400,63569.628288,63844.784124,63088.384304,63708.1157879
1618372800,63701.0874864,64767.674172,63530.853089,64457.1309425
1618387200,64454.4763775,64934.0980471,63186.072,64667.6149873
1618401600,64668.6965031,64777.8833104,62561.577576,63198.2470056
1618416000,63187.3864062,63892.9956,61542.911,62407.8591556
1618430400,62422.3772948,63181.92529,62115.583872,63080.4908484
1618444800,63069.1356075,63487.553235,62438.038508,63155.5241728
1618459200,63166.3502888,63549.2668207,62797.15764,62951.0664
1618473600,62941.398474,63215.0194644,62166.894132,62459.315999
1618488000,62437.5304872,63173.4871504,62424.384285,62874.6622364
1618502400,62877.2902704,63751.6215,62488.059169,63586.339136
1618516800,63568.1899146,63927.801496,63100.6816,63271.7167012
1618531200,63280.4323235,63622.6125249,62883.261462,63103.206068
1618545600,63103.7338633,63140.3791624,61272.657315,61656.1141469
1618560000,61656.6284922,61826.501484,60154.395056,61005.4892864
1618574400,61005.4892864,61865.5547603,60477.1794,61787.5825495
1618588800,61788.5041368,62020.0824903,61292.025951,61817.838536
1618603200,61824.5008059,62248.0485,61529.3860929,61529.3860929
1618617600,61537.0308003,62554.3400526,61299.8531541,62416.3039566
1618632000,62417.0708238,62521.6283736,62029.491348,62324.255928
1618646400,62324.2798926,62695.1800068,60963.5938692,61173.2242077
1618660800,61168.6709337,61583.3783367,60521.518893,60694.4594289
1618675200,60694.4594289,61296.2105349,60220.64334,61260.7309446
1618689600,61261.6296171,61515.4866249,60581.0349771,60623.7758412
1618704000,60623.7878235,60952.1987019,54520.66323,56826.2494668
1618718400,56796.102,58468.6153986,55733.9070519,57776.9371311
1618732800,57776.9371311,58111.518894,53700.8102994,53761.5485781
1618747200,53797.6632303,56239.0209084,53761.5365958,56089.6735212
1618761600,56089.6735212,56698.9974408,55398.0192183,56316.81
1618776000,56316.8699115,57137.910402,56064.0074346,56535.836448
1618790400,56524.6143936,57596.172394,56058.0498555,57364.1976444
1618804800,57377.1940338,57926.723946,56753.864629,57809.911663
1618819200,57812.5445368,57966.4476825,56412.91254,57350.613228
1618833600,57356.8076279,57469.0391176,54652.342078,54828.7154749
1618848000,54831.3243048,56416.908492,54627.611934,56287.1268456
1618862400,56284.3211868,56950.7524629,55755.59052,55826.45898
1618876800,55826.934605,56002.3445939,54730.000118,55196.8361016
1618891200,55230.6743898,55899.762464,53530.80003,54576.3992928
1618905600,54578.2081504,56547.33,54411.464716,56407.5828435
1618920000,56400.9102636,56636.4353125,54822.6048,55531.707084
1618934400,55536.0194616,56956.7592,55254.825072,56763.94444
1618948800,56759.7356077,57224.2532985,56236.894208,56571.3032244
1618963200,56566.6016434,56880.819426,55352.465965,55383.3225512
1618977600,55376.6163,55944.3409497,55169.262974,55433.911882
1618992000,55431.161363,55921.6180948,54406.977616,54649.3966458
1619006400,54656.9957936,56465.89671,54384.75279,56280.8663601
1619020800,56266.095872,56471.0485276,55275.58484,55622.014448
1619035200,55614.096076,55618.1589712,53759.9976,53916.0607247
1619049600,53916.5086404,54765.08928,52593.618998,53566.8435915
1619064000,53578.9154172,54920.600644,53531.696614,54223.569412
1619078400,54230.4678482,55218.561954,53150.601024,54903.8016639
1619092800,54902.8899965,55483.5733092,54390.848076,54683.128294
1619107200,54679.9413662,55166.3349965,52284.611886,52972.786965
1619121600,52986.8580839,52994.7973133,50339.079,51755.6289081
1619136000,51762.2642688,52157.8823256,48789.357096,50400.7773832
1619150400,50393.8561384,50668.5737775,47623.1665,47884.9374152
1619164800,47857.9027264,50742.856865,47404.7,50522.3025526
1619179200,50523.797709,50728.0807439,48637.511936,50008.3720488
1619193600,49995.55176,51140.1055,49638.869952,51102.0941862
1619208000,51097.0549068,51620.8859,50353.5562075,51321.1310495
1619222400,51311.611104,51351.4206855,49649.479425,50469.694704
1619236800,50476.3356825,51030.5973125,50201.0193425,50343.69756
1619251200,50325.9519945,50741.478866,49081.089083,49467.2456525
1619265600,49461.8264205,50658.93235,49290.648849,50557.515294
1619280000,50535.378699,51237.290208,49977.3792505,50982.39276
1619294400,50993.6787945,51320.1391365,50189.3825095,50373.9267135
1619308800,50373.9992925,50632.9853575,49837.58,49922.061956
1619323200,49899.949554,49966.4440145,49899.7681065,49932.005279
1619337600,49967.2423835,50560.829735,49580.1059975,49853.7530205
1619352000,49840.7371865,50897.2213035,49737.324208,50622.6065605
1619366400,50620.22355,50759.81716,49573.900493,49620.907492
1619380800,49620.907492,49837.58,47176.35,49212.0020972
1619395200,49229.8737423,52620.6801288,48940.30791,52582.182145
1619409600,52594.7868582,53269.037636,52216.73359,52971.8097335
1619424000,52970.9387423,53836.6534668,52408.589128,53749.3076977
1619438400,53743.512438,54119.4928014,53347.230336,53731.6484302
1619452800,53728.5234294,54475.4729156,52996.62704,54243.1537589
1619467200,54255.4848449,54327.469,52724.827152,54112.7656605
1619481600,54095.4484034,54247.0679065,53415.755708,53596.606581
1619496000,53588.303109,55076.5698,53409.75,54693.5700227
1619510400,54693.1981946,55363.9817608,54464.49,55274.2315389
1619524800,55276.8726072,55409.276,54474.89288,55123.5787768
1619539200,55107.5806941,55193.1053032,54440.793756,54901.7878494
1619553600,54910.3239832,55581.746632,54898.07508,55128.0126522
1619568000,55126.238937,55770.0797828,54907.017375,54927.5128928
1619582400,54919.0796544,55135.6967808,53887.14324,54395.4118462
1619596800,54398.941128,55180.2289748,53999.910948,54939.6825799
1619611200,54949.8960841,55362.482901,54232.62,54443.071232
1619625600,54445.6552192,55561.5556734,54347.840601,55557.4979904
1619640000,55560.6395568,56470.6927088,54187.6703988,54953.5543263
1619654400,54936.4627941,55298.8916428,54169.261515,54366.0724953
1619668800,54371.8085598,54588.2869,53619.10023,54530.480502
1619683200,54528.4361596,54824.3187568,53856.929988,54415.049171
1619697600,54415.0370428,54613.6061108,53418.6695,53829.1850492
1619712000,53821.3908024,53925.47032,52576.350976,52967.051008
1619726400,52973.7104936,53766.436164,52438.4217,53664.690132
1619740800,53661.5753088,53909.613162,53142.269994,53817.328341
1619755200,53807.395225,54663.3786636,53794.385736,54442.250832
1619769600,54436.7423762,54885.153536,54151.777752,54323.4111925
1619784000,54332.584839,57377.015197,54271.514682,57291.4342203
1619798400,57291.6146658,57502.5964378,56298.515064,57094.3655748
1619812800,57093.9027134,57912.409695,56471.712855,57686.416438
1619827200,57676.9360471,58472.350867,57423.906356,58054.089667
1619841600,58060.1282592,58319.108617,57465.7915255,57572.620546
1619856000,57571.1714871,57792.796607,56985.8848345,57777.760838
1619870400,57782.0155412,57986.8674,57036.2191501,57361.050089
1619884800,57353.8012789,57989.259181,57188.460023,57789.575515
1619899200,57788.1330595,57902.37383,57260.0674376,57727.677665
1619913600,57734.3013022,57832.735744,56471.304194,56561.113525
1619928000,56545.9883958,57216.749975,56295.5908,56717.661
1619942400,56726.8818495,57216.701899,56169.4425248,57216.701899
1619956800,57215.3338362,57390.725,56609.1346456,56738.225509
1619971200,56725.619886,57067.353805,56485.726634,56946.274399
1619985600,56945.0332732,57187.231311,56321.714592,56684.6558964
1620000000,56681.3566872,58264.7856278,56608.169076,57917.8835862
1620014400,57911.8150206,58953.4907976,57739.928172,58856.0863485
1620028800,58849.906302,59069.934,58395.338664,58750.866246
1620043200,58755.4796725,58871.902329,57452.347134,57684.7684138
1620057600,57686.1550608,58309.385663,57317.758428,57663.3565656
1620072000,57659.138886,57677.1939744,56585.0786056,57253.759426
1620086400,57270.1111944,57296.5173,54832.459787,55539.691981
1620100800,55533.696808,56525.6205906,55294.350046,56014.1655184
1620115200,56013.2283328,56707.5400736,55645.326976,56236.5102915
1620129600,56237.7002418,56408.1689835,53446.64979,53924.6477196
1620144000,53924.6597339,54927.8712837,53329.979926,54728.99784
1620158400,54735.17355,54946.751425,53199.922776,53336.6352187
1620172800,53338.6988596,55469.279582,53045.984295,54813.0742841
1620187200,54812.1625639,55335.878856,54067.897596,54984.351379
1620201600,54985.268228,55894.5978368,54813.500222,55206.1843172
1620216000,55207.1450532,57828.9863019,55150.029234,57743.5042266
1620230400,57745.4365164,57998.4184814,57064.767001,57160.6586898
1620244800,57160.146465,57549.344292,56582.886186,57394.416
1620259200,57385.8665629,57506.081238,56476.429977,56762.9682509
1620273600,56762.9682509,57486.7628045,56421.6725,56936.5320252
1620288000,56936.5440496,58432.8359,56876.516424,58060.4885438
1620302400,58060.006758,58154.27936,56933.19049,57248.473945
1620316800,57232.8514779,57565.8105027,55457.448295,56284.6158666
1620331200,56278.037025,56876.731221,55816.89035,56476.9092888
1620345600,56469.858848,57177.4630581,55596.6,55834.8946985
1620360000,55831.1819202,56437.3209468,55411.8984,55895.4485361
1620374400,55898.9461096,56921.7195225,55690.4796,56587.1572448
1620388800,56589.9712196,57794.2121218,56366.631,57689.5695185
1620403200,57692.987743,58731.16753,57291.215844,57710.867243
1620417600,57716.5721708,58215.339852,56972.8352375,57511.281275
1620432000,57511.4150625,58584.7070375,57120.816375,58317.752325
1620446400,58310.1994125,58748.9980875,57728.7832625,58674.4906125
1620460800,58674.5879125,59535.4375,58627.5676875,58884.74375
1620475200,58888.83035,59648.183875,57833.587525,57879.123925
1620489600,57907.4139,59609.604425,57897.756875,59255.8094625
1620504000,59243.09965,59717.875,58647.5871625,59019.50425
1620518400,59020.842125,59404.4595375,58525.0743,58821.620375
1620532800,58830.6571125,59080.7910875,58057.4505,58331.666225
1620547200,58321.303775,58651.6494375,57684.305,58152.26935
1620561600,58156.0275625,58220.890175,56575.7296125,57734.4266625
1620576000,57731.5928,58168.980625,57397.27,57623.93035
1620590400,57623.954675,58592.801991,57534.827875,58374.853951
1620604800,58383.4584945,59504.1095,58178.027856,59436.086346
1620619200,59452.1290356,59601.4578915,58445.007005,58502.2698486
1620633600,58502.739284,58760.0560782,57526.26,58316.510274
1620648000,58331.1920352,58548.36092,56900.90978,58520.1486016
1620662400,58517.0588454,58809.8419722,55940.177978,56092.0276932
1620676800,56099.5901799,56585.6424782,53772.489,56137.8210849
1620691200,56139.6222513,56679.4234272,54732.957481,55372.415028
1620705600,55367.5379574,56056.3700952,54886.641744,55946.5926705
1620720000,55960.6731323,56346.2007702,55272.72369,55346.6439812
1620734400,55334.4104138,56310.542423,54870.687381,56197.8298728
1620748800,56197.8420417,57035.9501275,55904.238384,56820.8001928
1620763200,56821.2679076,57070.121884,56424.200455,56865.6658354
1620777600,56856.1503048,57936.4838322,56748.924144,57804.599996
1620792000,57819.6051735,58041.8329678,57004.17492,57208.045014
1620806400,57208.045014,57335.5725776,56087.912144,56563.9951133
1620820800,56563.9951133,56990.9900056,55446.889152,55677.7446589
1620835200,55678.1092452,55829.03747,53687.409802,54681.6917958
1620849600,54672.8771188,54976.0116912,48979.857492,49883.8020864
1620864000,49857.9270432,51277.0027108,46988.202292,50670.0625088
1620878400,50670.7932564,51686.4262536,50564.088826,51123.0788928
1620892800,51123.0788928,51194.7975,48543.9318,49929.1905008
1620907200,49930.3191654,51096.3909903,49676.101398,49886.1916124
1620921600,49869.8775522,50703.6248,47171.789161,48688.1931872
1620936000,48688.2052728,50109.1770895,48486.646503,49826.020749
1620950400,49840.8386145,50591.3024534,49271.779491,49406.4366804
1620964800,49422.4476204,50409.1222776,49052.570985,50136.510045
1620979200,50142.930995,51155.8700538,50044.144833,50729.1542514
1620993600,50729.1542514,51613.0985232,50220.04228,51395.821938
1621008000,51394.9647315,51504.805161,50267.892142,50297.4635969
1621022400,50312.4105456,50456.3977398,49153.2357866,50004.9230692
1621036800,50008.1172305,50776.3433859,49435.2207184,49656.1279423
1621051200,49649.0109137,49950.3186996,48611.7465031,48666.8002414
1621065600,48685.1636326,49284.3907215,47844.5162459,49023.1982009
1621080000,49047.0633224,49595.6696345,48733.1610678,48992.4953881
1621094400,48997.6206203,49005.964304,47093.8519051,48190.4086939
1621108800,48212.5613563,48801.4894004,46711.0626433,46915.5011116
1621123200,46915.5011116,48441.94586,46646.90008,48435.8490198
1621137600,48435.8490198,49487.7725661,48083.8961669,49377.6772346
1621152000,49378.6124073,49896.4673262,48741.8326692,49169.8867187
1621166400,49174.4897116,49426.5612621,47860.074119,47898.6105213
1621180800,47918.856403,48228.1921,44329.615,45346.524223
1621195200,45346.4756426,46637.6472562,43400.4662696,46556.9578671
1621209600,46532.1296776,46732.7242388,42889.254,43015.0449954
1621224000,43015.7541476,45361.9140887,41517.762738,45236.9572525
1621238400,45234.6844572,45777.9403401,44387.65,45743.743398
1621252800,45742.613616,45810.7067184,43203.548805,43396.2004192
1621267200,43395.843384,44479.9423814,41783.835518,44276.5440604
1621281600,44276.216348,45057.4362205,42599.407144,43620.1352262
1621296000,43619.4175714,45317.9003616,43236.205521,44846.2744002
1621310400,44845.8936556,45921.8254364,44797.478685,45255.834036
1621324800,45253.4715525,45748.172974,44720.864802,45416.870235
1621339200,45416.870235,45444.965895,42724.5,43103.5540026
1621353600,43093.8284889,43956.98346,42558.657096,43450.8152703
1621368000,43451.5260465,43703.1745834,42467.975,43028.9982636
1621382400,43037.5637696,43929.9045884,40374.37898,40754.0595624
1621396800,40756.945719,41020.9232046,38479.075,40367.539509
1621411200,40358.483748,40806.2534913,34070.453359,37437.6437325
1621425600,37478.0741816,38577.645085,28988.26161,37748.4308649
1621440000,37736.660082,41155.9430598,36527.43268,39700.182263
1621454400,39700.206609,40479.3008935,36842.744952,36851.36268
1621468800,36897.5822112,38815.1199804,34775.9166,38569.527656
1621483200,38575.667384,41053.7553714,38424.635389,40192.802622
1621497600,40196.1211289,40876.5535176,38887.599676,40735.974334
1621512000,40735.2944388,42985.5573226,40379.831751,41880.728301
1621526400,41886.465784,41907.6529911,38422.465,40385.5257642
1621540800,40378.9225902,42017.1510576,39755.272125,40779.8945274
1621555200,40766.991104,42390.5932936,40611.775707,40877.9341788
1621569600,40879.9516563,40941.9295416,39432.87348,39939.4127484
1621584000,39939.4127484,41263.932627,39377.591904,41153.5390696
1621598400,41157.3028146,41822.0938274,36591.487675,36960.6767231
1621612800,36960.6767231,37933.2735474,35694.441654,36238.633984
1621627200,36250.2367914,37661.1995271,33730.344306,37443.952338
1621641600,37438.0053405,38283.173985,36728.592262,37115.25594
1621656000,37126.0498731,37386.8896578,35428.578584,36469.420066
1621670400,36472.1539941,38952.9879477,36456.876726,38324.421738
1621684800,38325.1797009,39029.3996211,37239.459362,38326.638134
1621699200,38338.6010691,38713.0840359,37371.11572,37515.778182
1621713600,37513.5157605,38551.6866027,37500.50697,37623.99189
1621728000,37627.2807336,38409.5199684,36899.34,37628.43686
1621742400,37631.835717,37631.835717,35728.218274,36085.143276
1621756800,36092.275686,36092.7872082,33980.285578,35582.264944
1621771200,35580.3150384,35975.1249231,32819.71,33446.743042
1621785600,33439.5580941,34047.0881394,31225.67069,33168.025156
1621800000,33159.0003465,35114.4764121,33156.00547,34804.1455433
1621814400,34811.8868268,36050.4313026,34804.456084,35413.029535
1621828800,35434.584882,37138.3425,34521.682924,36897.2764912
1621843200,36917.2172844,38190.465925,36139.48767,37879.045159
1621857600,37879.069577,38945.6979611,37553.5875,37774.3493655
1621872000,37780.8039882,39969.3747064,37058.429433,39805.5754772
1621886400,39794.7031482,40136.13,38173.81881,38985.2176347
1621900800,38985.2298486,39955.476,37978.244416,38512.845
1621915200,38505.0842442,39388.3779872,37832.331001,39150.733992
1621929600,39151.5452856,39281.8150476,36564.34298,36618.553309
1621944000,36613.894514,38566.716576,36513.94,38370.343305
1621958400,38373.6871172,38411.245842,37219.87751,37388.4735053
1621972800,37402.9357702,38797.49986,37340.539044,38416.071178
1621987200,38412.934404,39750.6078816,37860.691329,39575.5575956
1622001600,39581.4658552,40854.6361954,39079.54593,40545.3565086
1622016000,40545.687656,40916.7402586,39475.9828,39926.7940545
1622030400,39926.7901447,40392.607122,38519.419418,38842.9198352
1622044800,38832.6935536,39425.2816503,38015.829232,38579.8881898
1622059200,38577.3567426,39538.2945984,38407.367579,39356.483136
1622073600,39348.4756056,39353.105952,37305.827515,37809.5017365
1622088000,37812.9580125,38501.0577952,37386.932115,38372.920272
1622102400,38369.063334,39917.451219,37931.616762,39765.466176
1622116800,39754.5661093,40432.1895115,39333.5949,39746.2248
1622131200,39750.81,39810.2388551,38615.043362,38865.4148253
1622145600,38858.965704,39206.5003665,38237.851724,38546.5277875
1622160000,38554.1221182,38883.495072,37726.30764,38307.0218355
1622174400,38309.2276644,38312.685488,36531,37035.864888
1622188800,37030.971032,37318.956591,35133.473536,35391.9599965
1622203200,35389.4800705,37336.7924787,35200.3994665,36833.9363695
1622217600,36826.9916025,36929.5207962,35617.64382,35871.40795
1622232000,35875.5395724,36319.341863,34779.812253,35773.776447
1622246400,35773.37421,36837.973659,35733.211455,36553.323942
1622260800,36557.053776,37392.768183,35706.639435,36276.974934
1622275200,36265.943889,36469.488,34794.049005,35562.809235
1622289600,35554.301313,35571.76815,33963.002985,34560.020205
1622304000,34578.108681,35188.497234,33804.155937,34175.079396
1622318400,34186.463922,35231.609727,33926.996679,34751.838498
1622332800,34766.587188,35151.381729,33567.079887,34958.868663
1622347200,34953.115455,36454.8612,34819.389936,36234.2403
1622361600,36236.239296,36542.622,35712.173241,36500.277414
1622376000,36502.312977,36627.884055,35288.178876,35629.42212
1622390400,35618.439831,36445.085622,35454.717183,36252.084996
1622404800,36251.999673,36474.3636,35613.490368,35752.7154124
1622419200,35750.739237,36089.6371875,34403.539,34635.9064544
1622433600,34635.6225256,36038.7895616,34304.05508,35912.138081
1622448000,35905.1204672,37268.50908,35635.711644,36885.507804
1622462400,36888.531702,37305.3040339,36366.780472,37032.322502
1622476800,37025.2756367,37525.40684,36572.33445,36921.7411899
1622491200,36921.3389748,37522.9284261,36617.2979592,37260.7111716
1622505600,37266.243608,37893.45646,36493.378243,36718.208408
1622520000,36727.5637704,37480.08673,36577.579716,36875.1998099
1622534400,36875.5303196,36965.99702,35931.22364,36611.87764
1622548800,36627.7392,37428.39,35730.7998,36266.5670632
1622563200,36272.175726,36536.1762798,35758.125,36008.6278896
1622577600,36020.4829582,36822.212376,35915.797392,36702.5268456
1622592000,36702.5024124,36912.1452387,35926.95886,36479.0372607
1622606400,36472.33193,37432.7389541,36463.3802,37231.2040989
1622620800,37234.3521355,37561.2519652,36860.4775167,37245.4155859
1622635200,37239.2769163,38270.5907855,37089.102438,38100.570825
1622649600,38096.0032752,38269.3763584,37773.487284,37923.1723338
1622664000,37925.4191394,37976.0985234,37357.391216,37594.7029412
1622678400,37596.2684202,37904.525342,37207.691383,37681.210741
1622692800,37676.518368,39098.8982532,37639.87826,38699.073543
1622707200,38699.670412,39553.5991968,38579.646303,38848.0668578
1622721600,38854.798125,39327.6916393,38361.5618391,38601.537156
1622736000,38587.9339674,39047.0191616,38477.655264,38646.19213
1622750400,38647.7148348,39302.7723635,38580.2497885,39293.5894948
1622764800,39293.5894948,39332.5406657,37435.7085,37987.953408
1622779200,37988.086662,37993.1040748,36301.717287,36645.604256
1622793600,36644.9870808,37072.83043,36266.455,36618.1693416
1622808000,36622.020245,37200.9680097,35607.24496,37040.00458
1622822400,37038.6655875,37325.636972,36805.2075,36882.2489285
1622836800,36876.486816,37313.2265328,36540.668164,36895.285256
1622851200,36901.863018,37906.885746,36693.593972,37499.1792
1622865600,37498.3322076,38044.100178,37497.099156,37726.9501
1622880000,37728.5799708,37989.4090356,35875.820416,36038.757196
1622894400,36037.5337404,36585.95355,35470.382132,36465.190544
1622908800,36466.3896624,36473.8829328,35876.416452,35939.7544
1622923200,35940.9240756,36150.6018384,34981.255528,35670.102848
1622937600,35670.825738,36386.579034,35559.87268,36116.07158
1622952000,36116.650998,36587.7052236,35841.396296,36271.46668
1622966400,36266.6867076,36533.0262456,35928.843292,35991.804156
1622980800,35992.02672,36576.1977012,35596.839076,36298.251808
1622995200,36299.4454368,36447.9970896,35822.98,35875.674448
1623009600,35871.2707212,36118.8040968,35311.7863,35885.1709965
1623024000,35890.5971663,36867.58725,35618.259816,36465.8162648
1623038400,36465.7509517,36613.897593,35895.460866,36195.3868416
1623052800,36201.9615927,36646.8581952,35933.957316,36422.688504
1623067200,36422.688504,36829.3917355,35908.3627143,36089.5823218
1623081600,36091.4029692,36142.8378292,35368.090324,35702.9956431
1623096000,35696.7278757,35803.336064,33424.6758,33680.084106
1623110400,33665.3671836,34176.795345,32515.52439,32961.536499
1623124800,32956.630845,33305.80573,32218.0762112,33007.14576
1623139200,33011.0287875,33409.822288,32712.012167,33147.0631752
1623153600,33153.537659,33221.6887496,31029.102621,31757.5756677
1623168000,31748.6240292,33091.666956,31606.4608,32960.3267448
1623182400,32961.4710256,33928.970076,32764.40702,33434.0950104
1623196800,33452.1089784,33604.436817,32466.3908,32928.0990831
1623211200,32936.4690831,34573.2872403,32589.098091,34228.8601848
1623225600,34228.9144175,35113.2628383,33873.326773,35032.4693505
1623240000,35035.3121265,36745.0777456,34607.517567,36400.8506116
1623254400,36400.8506116,37008.040828,35679.084903,36281.34293
1623268800,36287.0445832,37577.0703,36144.09295,37430.8088178
1623283200,37434.998153,37718.509148,36780.743664,37012.706724
